sentiment,tweet_id,date,query,user,text
0,2017000314,Wed Jun 03 07:42:03 PDT 2009,NO_QUERY,theralphiedog,@MiggyDog thanks Miggy! Mom found that out too but some other pet got the one pet seat on her plane already 
0,2179876622,Mon Jun 15 09:42:19 PDT 2009,NO_QUERY,inpoco,@TosynB sorry boo  who's wole bucknor?
0,1967284530,Fri May 29 19:17:58 PDT 2009,NO_QUERY,alina_bina,@mccabrera well thats not cool at all. your tweet mislead me 
0,2056368828,Sat Jun 06 11:01:11 PDT 2009,NO_QUERY,nickyminski,Maca just kicked a hole in the wall... Hhahahaahhahahaha if only my twitpic worked 
0,2003564583,Tue Jun 02 06:45:44 PDT 2009,NO_QUERY,CarbonTwollar,"@paigewolf depends how far the plastic is shipped from, or is it recycled... the best 2 have your own bag(s), and not forget...I tend to "
0,2208360945,Wed Jun 17 09:06:10 PDT 2009,NO_QUERY,jnmoses,"ahh, too much work!  im gonna have to skip walking home for lunch to watch cartoons  "
0,1557384694,Sun Apr 19 03:47:10 PDT 2009,NO_QUERY,mpowelljones,I wish this sickness would leave my body 
0,1759346529,Sun May 10 19:00:50 PDT 2009,NO_QUERY,amberdemure,"@angelanilsson of course, why else?  I'd kill for a work visa to live in dk "
0,2049013581,Fri Jun 05 16:08:55 PDT 2009,NO_QUERY,JadeAshleyBrown,Is gonna watch &quot;He's Just not that into you&quot; which i can definatly relate to at this moment 
0,1551713170,Sat Apr 18 09:46:51 PDT 2009,NO_QUERY,cookiepirate,...why did I wake up at 8am on a Saturday. WHAT THE HELL IS WRONG WITH ME. 
0,2187380982,Mon Jun 15 20:11:53 PDT 2009,NO_QUERY,sylvia5th,@thatjenn I found my first gray hair a couple years ago. It wasn't on my head. True story. 
0,2070316709,Sun Jun 07 17:28:53 PDT 2009,NO_QUERY,lovesit200,09 graduation this week!!  my babies made it!!! im gunna miss u all so much! congrats!!!!!!!!!
0,2241005133,Fri Jun 19 10:25:37 PDT 2009,NO_QUERY,britwoollard,threw her back out yesterday and is stuck in bed all day. So much pain. 
0,2053251023,Sat Jun 06 03:51:58 PDT 2009,NO_QUERY,daisyforalover,My blogger posts are all gone gone and gone!!  Sadded4lyfe.
0,2225611128,Thu Jun 18 10:56:09 PDT 2009,NO_QUERY,hsoj,@zimmermana crap. I totally forgot Bout Daedalus  Glad you enjoyed it at least
0,1963734385,Fri May 29 13:10:05 PDT 2009,NO_QUERY,jessikawesson,aww bless her  give her a chance ..
0,1966180304,Fri May 29 17:16:34 PDT 2009,NO_QUERY,put_it_in_dry,so I just had a violent fightclub like sex dream involving heavily tattooed ladies. I didn't wanna wake up.  lol.
0,2001360751,Tue Jun 02 00:37:59 PDT 2009,NO_QUERY,CindyMAIx,Lala why cant i ever sleep? I think i have like a sleeping disorder.  craving pop eyes imma stop tweeting. I over do it at night
0,1985581464,Sun May 31 17:22:49 PDT 2009,NO_QUERY,caitlinebrown,@heyjoewhatdouno  Everything will turn out okay.
0,1883104203,Fri May 22 08:00:52 PDT 2009,NO_QUERY,Axleuk,"@Bo_44 I'm good thanks, busy but good. Stuck in work at the moment though "
0,2186673065,Mon Jun 15 19:10:18 PDT 2009,NO_QUERY,BrIzI31994,miss being my daddys cheerleadr...  and i got told by some chick that i dress ghetto. . . I do not!
0,1998409866,Mon Jun 01 18:30:08 PDT 2009,NO_QUERY,ShitzenGiggles,"@RumRunnner i'm sorry  hope you feel better, i have a massive headache if that makes you feel any better. haha?"
0,1694873286,Mon May 04 04:26:39 PDT 2009,NO_QUERY,SumitPandey,500 bucks left in my bank accnt. oh how the mighty fall 
0,1468739830,Tue Apr 07 03:28:24 PDT 2009,NO_QUERY,cravenjade,@jamieharrop You a fan of Ross Noble? He once picked on me for a WHOLE performance here! I was the 'Awakeners Girl' according to him 
0,2214124135,Wed Jun 17 16:18:02 PDT 2009,NO_QUERY,chollis,"@EP31 Ok, you win on that point. "
0,2322133638,Wed Jun 24 22:06:11 PDT 2009,NO_QUERY,erinmusicluver,@omgitsJustinTR im not stoned...  .. and i never said i HATED you
0,1971263203,Sat May 30 06:39:54 PDT 2009,NO_QUERY,sebby_peek,less than an hour... if she actually gets out on time 
0,1468949178,Tue Apr 07 04:32:45 PDT 2009,NO_QUERY,robertsammons,macbook air has arrived  have to wait till 4 till father retturns 
0,2051183595,Fri Jun 05 21:00:04 PDT 2009,NO_QUERY,Black_Ivory,Finished the last of the 7 seasons of 'Gilmore Girls'. Miss the Lorelais already. 
0,1989483989,Mon Jun 01 01:42:50 PDT 2009,NO_QUERY,ACMCskeetzz,@daniellebarrie phone isnt sending text being gay i got all yours though  better tell me hold it works tomorrow
0,2306283078,Tue Jun 23 22:04:53 PDT 2009,NO_QUERY,kiki_the_blub,*Please upload photos onto the FB FORMAL group* ...pls make my life easier 
0,2288041308,Mon Jun 22 18:38:27 PDT 2009,NO_QUERY,beccasetz,@TaviGreiner ugh what a pain. It has happened to me many times. 
0,2014885126,Wed Jun 03 03:00:28 PDT 2009,NO_QUERY,littledivacraft,@threelittletree bummer 
0,2198724457,Tue Jun 16 16:28:54 PDT 2009,NO_QUERY,Gaby2812,so bored! 
0,2236939647,Fri Jun 19 04:51:48 PDT 2009,NO_QUERY,mayku,I HATE these young passengers (UM) : why can they get on the plane before everyone ?  unfair.
0,2045825676,Fri Jun 05 11:17:31 PDT 2009,NO_QUERY,lizkerr4sure,Our power got turned off sweet mom not paying the fucking bill. All my groceries are gonna go bad 
0,2182292266,Mon Jun 15 12:58:48 PDT 2009,NO_QUERY,littlelucymay,doesnt really get twitter! 
0,2014856329,Wed Jun 03 02:54:59 PDT 2009,NO_QUERY,HunterrrrxD,@cstang2214 oh how i'm going to miss you. 
0,2303304380,Tue Jun 23 18:00:30 PDT 2009,NO_QUERY,alicia_luvs_u,Boo!! Just got to school n my phone only has one bar left 
0,2190384723,Tue Jun 16 02:34:33 PDT 2009,NO_QUERY,NickWhitford,drank a flat white from Flat White  http://bit.ly/11a6T2 and has been reminded that he hasn't been drinking good coffee regularly 
0,1692284379,Sun May 03 19:39:59 PDT 2009,NO_QUERY,TriMannaPro,Syleena is soooo UNDERRATED 
0,1991311963,Mon Jun 01 06:48:29 PDT 2009,NO_QUERY,Jenduran,@JamesWoll you're alive! We miss you 
0,1968206377,Fri May 29 20:58:17 PDT 2009,NO_QUERY,jules2997,missing California like crazy! 
0,2044600289,Fri Jun 05 09:34:58 PDT 2009,NO_QUERY,Mizz_Undastood3,Ugh! It's such a banana pancake day!   
0,2245754995,Fri Jun 19 16:35:31 PDT 2009,NO_QUERY,TeeP419,Just pulled up 8th row dead center Britney seats...but nobody to go with. Ugh. 
0,1966973180,Fri May 29 18:44:24 PDT 2009,NO_QUERY,cheinara,@laurgasms I don't want to be a terr'ist. 
0,2003669221,Tue Jun 02 06:56:51 PDT 2009,NO_QUERY,Hollywelch,@Joejonaslooover yeah  both were really hard i thought..
0,1881701428,Fri May 22 05:21:06 PDT 2009,NO_QUERY,Liz_66,@claireyfairy1 me too! There's gonna be about 10 more chapters o-O So I think there is probably some heartbreak instore for Tom 
0,2209729433,Wed Jun 17 10:43:43 PDT 2009,NO_QUERY,MelzB09,Just got on to do college work thinking bout my baby darnell. 
0,2254194021,Sat Jun 20 09:22:22 PDT 2009,NO_QUERY,forgives,getting ready for work. 
0,1962782965,Fri May 29 11:39:24 PDT 2009,NO_QUERY,CheskaB,my finger hurts cause its infected! 
0,2067908641,Sun Jun 07 13:10:02 PDT 2009,NO_QUERY,Sally_0x,@Leanney_Ox tell me whooo on msn babaa? hmmnot at all no one famous is writing back to me 
0,1965463562,Fri May 29 15:58:04 PDT 2009,NO_QUERY,amandallynn,Please read my blog http://amandallynn.blogspot.com/ I'm not having the best day 
0,2047649631,Fri Jun 05 13:58:18 PDT 2009,NO_QUERY,jujuflohr,"just bought a new blush. But things will NEVER,EVER be the same.Good bye, indian dust. I will love every mark you ever left in my clothes "
0,1995923769,Mon Jun 01 14:15:31 PDT 2009,NO_QUERY,iPHAIL,I'm scared that the Blink182 concert will sell out before I buy tickets   Been a fan for 10 years.  Never had the chance to see them live!
0,2004178641,Tue Jun 02 07:47:41 PDT 2009,NO_QUERY,katy1991,is loving the sum 2day dont want it to go 
0,1771230811,Mon May 11 23:37:56 PDT 2009,NO_QUERY,iCharlotte,"@StephenKelly I agree. http://tr.im/l6ye - I apologise for the stream. Unfortunately, this is the only form of negotiation that works. "
0,1972965580,Sat May 30 10:13:14 PDT 2009,NO_QUERY,tommyboy86,noticed this morning i have a buggered knee  now ive noticed it it is constant pain......bad timessssss
0,2044683517,Fri Jun 05 09:41:13 PDT 2009,NO_QUERY,BrutalMoney,Hahahahahaha fuck im so gay with these shoes 
0,1979258271,Sun May 31 02:16:47 PDT 2009,NO_QUERY,avriltuohy,Another glorious day on the Isle of Wight &amp; we have to leave &amp; go back to London  BOOOOOO
0,2252010294,Sat Jun 20 05:12:47 PDT 2009,NO_QUERY,Tiacarerra,@MsTurfa ps....don't think they open up until 5pm 
0,2184569953,Mon Jun 15 16:06:06 PDT 2009,NO_QUERY,omgLex,WHY COULDN'T I SEE MCFLY WITH THE JONAS BROTHERS TONIGHT?! that's like.. my dream come true 
0,2052898639,Sat Jun 06 02:27:47 PDT 2009,NO_QUERY,AndyCarolan,"@Aibotails same problem around here...... no rain yet, but clouding over "
0,2324798519,Thu Jun 25 04:04:15 PDT 2009,NO_QUERY,rossedwards,Reinstalling MS testing software on 6 USB HDDs... Painful 
0,1972337699,Sat May 30 09:02:13 PDT 2009,NO_QUERY,Sgrimes18,I have to go mow. 
0,1557080972,Sun Apr 19 01:54:35 PDT 2009,NO_QUERY,vinayaknp,Friggin luck for Force India. Just when I tht they would get their first points Sutil crashes 
0,1932750748,Tue May 26 22:08:05 PDT 2009,NO_QUERY,alolily,ow  my face hurts....
0,1963176139,Fri May 29 12:19:16 PDT 2009,NO_QUERY,HelenaYoshima,Need to take my laptop to see a specialist... It keeps going off every now and then... thisk it's getting too hot... don't know 
0,2051674755,Fri Jun 05 22:32:12 PDT 2009,NO_QUERY,umicycle,@hold_fast_hope ah you stopped following me 
0,1881629535,Fri May 22 05:10:13 PDT 2009,NO_QUERY,NorthernLass,"didn't enjoy being woke up by the postman this morning, especially since he had gone by the time i got to my front door "
0,2184997768,Mon Jun 15 16:43:54 PDT 2009,NO_QUERY,techkia,Woke up late! Raining weather always made me drowsy. Expensive cab fare 
0,2174823964,Sun Jun 14 23:24:05 PDT 2009,NO_QUERY,MarkieP69,Is wondering why Monday's come round so fast 
0,2054348424,Sat Jun 06 07:09:12 PDT 2009,NO_QUERY,JessicaLPratt,"at work, still freezing "
0,2250583000,Sat Jun 20 00:55:08 PDT 2009,NO_QUERY,SoftFlexGuy,@erthefae No rain in Phoenix tonight. 
0,1962100118,Fri May 29 10:31:22 PDT 2009,NO_QUERY,sandi1743,@caltort i have tried the Teriyaki - no cookie tho!  we got (non winning) Pop-tarts with it.  All was great!
0,2003060147,Tue Jun 02 05:47:38 PDT 2009,NO_QUERY,kruseams,omg i can barely walk... what has happened to my heels?!  
0,1967964356,Fri May 29 20:31:36 PDT 2009,NO_QUERY,wademcgillis,is going to be working tomorrow too. 
0,2288779254,Mon Jun 22 19:36:28 PDT 2009,NO_QUERY,alohapeg,@Leslie_Mills Luv ur tweets. They cheer me up at this difficult time. Mom's not doing well. Don't know what nxt few wks/mths will bring. 
0,2014266257,Wed Jun 03 00:58:27 PDT 2009,NO_QUERY,jizzboxLuLu,"a week of nothing next week, gunna stay at Aneeshes one night  drum-kit soon WOOOO...i feel like a bitch  can my week get any worse??"
0,2302512584,Tue Jun 23 16:54:57 PDT 2009,NO_QUERY,hispwincess,"Damn, I'm still @ work! "
0,2259671630,Sat Jun 20 17:58:29 PDT 2009,NO_QUERY,rachelbqjd,"Oh god. Just done the worst sneeze ever, went everywhere thank satan for tissues. I hate colds "
0,1998819699,Mon Jun 01 19:10:35 PDT 2009,NO_QUERY,___rachel,what the hell is going on? what's with all the mean tweets? 
0,1823703020,Sat May 16 22:43:26 PDT 2009,NO_QUERY,TheZheng147,@itsmemorphious wow that was a really cool app I wish I could get it but not on my budget 
0,2207573566,Wed Jun 17 08:06:38 PDT 2009,NO_QUERY,fjkeogh,newcastle away on a wed night in feb  Well feck u football league fixturesw
0,2233236329,Thu Jun 18 21:02:19 PDT 2009,NO_QUERY,divineweddecor,My phone just deleted all my contacts!!! 
0,2012574377,Tue Jun 02 20:54:00 PDT 2009,NO_QUERY,so_peacockish,Damn my baby phone went dead and he can't charge it bcuz his power still out *ugh* THIS SUCKS!!! 
0,2244391203,Fri Jun 19 14:41:06 PDT 2009,NO_QUERY,withthevamps,@Rachelle_Lefevr were you in Hamilton? I live near where they were filming &quot;Casino Jack&quot; and I was curious if I missed you 
0,1880312672,Fri May 22 00:48:07 PDT 2009,NO_QUERY,scottalanmiller,Couldn't sleep.  Figured that I would get up and work. 
0,2204196302,Wed Jun 17 01:34:31 PDT 2009,NO_QUERY,aikoadonia,wolverine enemy of the state ultimate collection http://www.tfaw.com/dod/ if only my money had been deposited... 
0,2297739008,Tue Jun 23 10:48:49 PDT 2009,NO_QUERY,sexreem107,I feel like my boo is mad at me... 
0,2045603595,Fri Jun 05 10:58:11 PDT 2009,NO_QUERY,ApothecaryJeri,@pegkd How dd I miss you ALL wk? AND you did  a show w/ my our dear &amp; loving friend @DivinePurposeMV  ??? I missed it  &lt;----- 2 #FF musts
0,1991478961,Mon Jun 01 07:06:46 PDT 2009,NO_QUERY,devilsplay,my weekend is officially over.   Wish it could've lasted longer. :/
0,2072177777,Sun Jun 07 20:32:20 PDT 2009,NO_QUERY,allyeezy,@rxgellivictor hi gelli! im sorry I cudnt listen to the ride ryt now... 
0,1823957365,Sat May 16 23:32:47 PDT 2009,NO_QUERY,FallenStar1,I won 2 tickets to see No Doubt on the Ellen show on Monday. But I can't make it 
0,2195696999,Tue Jun 16 11:28:54 PDT 2009,NO_QUERY,goodie12,ok i love macs i just dont have one 
0,1770542860,Mon May 11 21:37:29 PDT 2009,NO_QUERY,Pamluther,@PatriceEgging what is your new pic? Can't tell.. 
0,2066012734,Sun Jun 07 09:43:25 PDT 2009,NO_QUERY,Weizee,my vaction is over ... really don't feel like working now    actually tomorrow...
0,2176776757,Mon Jun 15 04:43:43 PDT 2009,NO_QUERY,northerngypsy,"@stardiver Oh, really?    I haven't watched most of s3 yet, but that does suck."
0,2190048382,Tue Jun 16 01:37:13 PDT 2009,NO_QUERY,colmagmasol,@opsGordon would love a cup if coffee but access card ceased working. I'm trapped 
0,2242696709,Fri Jun 19 12:30:56 PDT 2009,NO_QUERY,Wyldekyttin,"@sextoysDOTcom Awwww, you don't have the toy I want.    Not all massages are external...;)"
0,1881976983,Fri May 22 05:58:53 PDT 2009,NO_QUERY,laura_patricia,@KevinRuddPM should have linked the airports first 
0,2295597295,Tue Jun 23 08:07:54 PDT 2009,NO_QUERY,Lucinda_Jones,@misssybilsimone I knoww..  but he lived a long sucessful life...
0,1986461199,Sun May 31 18:51:58 PDT 2009,NO_QUERY,TwiSisterhood,Must admit Zac handled it well!!! 
0,1693784697,Sun May 03 23:46:14 PDT 2009,NO_QUERY,_tarajane_,@TheBeckyProject aww I looked at the pics you sent me...Your house is beautiful! I wish i could come and warm it with you haha 
0,2196515780,Tue Jun 16 12:34:30 PDT 2009,NO_QUERY,NollieMarie07,I getting very tired of getting flames.  I just my fourth one in since Leon offer to kick the person's butt.  I need chocolate  -tears up-
0,2287006899,Mon Jun 22 17:13:27 PDT 2009,NO_QUERY,rareinspiration,"the guy above me's toilet just over flowed..how do I know? continuous running water, banging, fast walking from one place to another..yea "
0,2002163870,Tue Jun 02 03:21:23 PDT 2009,NO_QUERY,miszsarahz,back to work again tomorrow till Friday.  *sniff
0,1834399328,Mon May 18 02:47:07 PDT 2009,NO_QUERY,MiCamhaji,Soninho 
0,2203330140,Tue Jun 16 23:30:13 PDT 2009,NO_QUERY,greenfairy5760,Kevin Smith speaking at Carnegie Hall! i'm too broke to go  but still uber exciting 
0,2248870805,Fri Jun 19 21:19:29 PDT 2009,NO_QUERY,pat_111,Nooo!! My mp3 player just died! Guess i wont b here for as long as i thought 
0,1974756129,Sat May 30 13:46:55 PDT 2009,NO_QUERY,ESJDOG18,I'm bored right now and idk what to do...I want a car 
0,1469494464,Tue Apr 07 06:33:10 PDT 2009,NO_QUERY,Carla_215,"Is at the dentist and I've gotta get a tooth extracted  damn you pepsi, coffee, and candy..."
0,1823444553,Sat May 16 21:59:32 PDT 2009,NO_QUERY,narawr,i need you to talk 
0,2237080016,Fri Jun 19 05:08:34 PDT 2009,NO_QUERY,migaruler,@ricapot so so so so so so so so so so sad  we cant get the #1 spot back!
0,1972380096,Sat May 30 09:06:54 PDT 2009,NO_QUERY,xohanna,@HayleySmith16 me neither  bad times
0,2246158067,Fri Jun 19 17:10:43 PDT 2009,NO_QUERY,Tigersfan30,Awwwww zoey is scared of the storm 
0,2244228961,Fri Jun 19 14:28:24 PDT 2009,NO_QUERY,mldelarosa,"i dont know why, but i am having a break down  ... sigh."
0,1985503474,Sun May 31 17:13:45 PDT 2009,NO_QUERY,brysonlozano21,My brudo and wife is leaving tomorrow at 5 30 am. Not cool 
0,2057862725,Sat Jun 06 13:48:20 PDT 2009,NO_QUERY,SirMikeyB,"@AmandaRumm I gotsta get up really early though  I'll see if I can't load up on caffeine, though today's 4 teas and 1 coffee had no effect"
0,1825361349,Sun May 17 05:24:53 PDT 2009,NO_QUERY,Mischee,feel absolutely awful  spent last night in a car park. On the train home now. What a fantastic weekend !!!
0,2259735832,Sat Jun 20 18:04:39 PDT 2009,NO_QUERY,JoshJReed,Trying to play the xbox 1 vs 100 but it is stuck at the &quot;Please Wait&quot; screen...I've restarted multiple times too 
0,2323586733,Thu Jun 25 00:59:49 PDT 2009,NO_QUERY,Nidiamazing,@Therealtoken1 I am hating how I can't go to sleep 
0,1751215003,Sat May 09 18:56:00 PDT 2009,NO_QUERY,craftymamaof4,"@PlusSizeMommy missed you today, wish you could have done the walk with @alyanafrederick and I  #sigjeans"
0,2266176196,Sun Jun 21 08:02:28 PDT 2009,NO_QUERY,photogoat,"Freinds, sorry about the twitter train thing. I didn't realize it wld send all those tweets with my account. "
0,2182214726,Mon Jun 15 12:52:31 PDT 2009,NO_QUERY,neuro_girl,Last day in Vermont 
0,2045847903,Fri Jun 05 11:19:31 PDT 2009,NO_QUERY,ParenthesisX,"My life feels like a toaster, you never know when good things are going to pop up, but they always have to go down first. "
0,1978400201,Sat May 30 23:14:40 PDT 2009,NO_QUERY,DanielJamesRawr, why won't she answer
0,1982338981,Sun May 31 11:00:40 PDT 2009,NO_QUERY,LaShandaDH,Boy is it hotter than a mug outside! And it ain't even summer time yet  *wiping my brow* It's gon be a loooooong one!
0,2325393320,Thu Jun 25 05:21:50 PDT 2009,NO_QUERY,Mangorunner,@PainterNik I was very bummed when I woke us this am to find just more clouds   when will new england see the sun!
0,2200554930,Tue Jun 16 19:03:29 PDT 2009,NO_QUERY,Angela_Webber_,"@SassySenna *text* I know  Thats a great idea, lets go! Ben &amp; I will pick up Mikey &amp; meet you @_Lauren_Mallory &amp; @TheTanyaDenali there! "
0,2057400807,Sat Jun 06 12:56:11 PDT 2009,NO_QUERY,lanalocke,Is it bad to have a first date in the same pub you once had a break up? Grimace. Nose wrinkle. Shrug of discomfort. 
0,1977605961,Sat May 30 21:18:48 PDT 2009,NO_QUERY,Imkeepingup,@ShyahShaday yup! 
0,2207708641,Wed Jun 17 08:16:53 PDT 2009,NO_QUERY,leticia_bazan,@islanderlindy - come sing me a song please - I need something to clear me up 
0,2240402555,Fri Jun 19 09:42:13 PDT 2009,NO_QUERY,Stickyplasters,Absentee freeholder means we have to pay LOTS to find them just so we can offer to pay them LOTS more. Thousands of Â£ we dont have 
0,2045141311,Fri Jun 05 10:17:46 PDT 2009,NO_QUERY,DomeniqueSmile,@cattvong annd we didn't even lay on thee hamock! 
0,2052429460,Sat Jun 06 00:42:03 PDT 2009,NO_QUERY,Shibaguyz,@treesandshrubs which is why we have a ginko tree! Just nowhere to put it. It was a gift and it's still in its pot. 
0,2192756882,Tue Jun 16 07:30:21 PDT 2009,NO_QUERY,iLOVEerica,@ADRIANA711 yea. im fine. i couldn't sleep last night. i was really bummed. i was thinkin of a million ways i couldve avoided it. 
0,1998371247,Mon Jun 01 18:26:21 PDT 2009,NO_QUERY,sarahespiritu,"Its 150 dollars to change my return flight and I have no money on my card right now, and my mom isn't home... "
0,2283560963,Mon Jun 22 12:47:00 PDT 2009,NO_QUERY,pet_log,@April_collin me too  i like him!
0,2266547232,Sun Jun 21 08:41:44 PDT 2009,NO_QUERY,CuddlyBearx3,aww poor Nick he messed up  http://bit.ly/4pZ1Vo
0,2181372659,Mon Jun 15 11:44:23 PDT 2009,NO_QUERY,stacyreeves,@LeslieRoark but i just figured it out.. now i feel like an idiot for not backing them up before 
0,2053807905,Sat Jun 06 05:45:42 PDT 2009,NO_QUERY,MaritimeMom79,Ugh....snow in June...it's just not right. 
0,1563966748,Mon Apr 20 01:05:56 PDT 2009,NO_QUERY,jonnyhaynes,"Just figured out my local MP is rubish, I knew that anyway, but this confirms it  http://is.gd/tp2r I don't agree with his voting record! "
0,1558582019,Sun Apr 19 08:48:39 PDT 2009,NO_QUERY,smiley144,No one has twitter!! lol 
0,1966198646,Fri May 29 17:18:42 PDT 2009,NO_QUERY,ella0319,@Bea0414 eh..not sure daw guesting ni cha on monday 
0,1689002277,Sun May 03 12:24:03 PDT 2009,NO_QUERY,emilylorna,@dougiemcfly not good  show was great last night   shame about the pizza time
0,2189503270,Tue Jun 16 00:11:08 PDT 2009,NO_QUERY,lindatusti,"@irisvarsi Are you sure, it's out already ? I don't think so  In Estonia, this stuff is ALWAYS late "
0,2264522352,Sun Jun 21 04:08:16 PDT 2009,NO_QUERY,iamkaylax,I can not sleeeeeep 
0,1965074522,Fri May 29 15:17:17 PDT 2009,NO_QUERY,trwhite88,Sunburn is not as fun as I remember 
0,1470059389,Tue Apr 07 08:13:36 PDT 2009,NO_QUERY,LisaBarone,"@krow272 Yeah, I hear you. Sadly, I don't have $42 to spend on a stuffed red robot. "
0,1956799856,Thu May 28 22:43:17 PDT 2009,NO_QUERY,janetownley,Moving in the morning     i cant believe it!!!
0,1999996646,Mon Jun 01 21:12:34 PDT 2009,NO_QUERY,merle1975,@jonathanrknight and that is something i don't want to hear   I'm gonna enjoy it all even more after you said this!
0,2051967439,Fri Jun 05 23:16:45 PDT 2009,NO_QUERY,FANPIRE41411,nothin.bored 
0,2324078436,Thu Jun 25 02:13:47 PDT 2009,NO_QUERY,peeweetheo,cant find my eurotrip dvd   
0,2065570288,Sun Jun 07 08:52:00 PDT 2009,NO_QUERY,fashiondisorder,My daddy's not here  The sundays aren't the same without him ! I miss him u.u
0,1998561470,Mon Jun 01 18:45:18 PDT 2009,NO_QUERY,MsPottyMouth,my self-esteem is on the brink of collapsing. tried on another old top and couldn't button up.  ok. for realz. TOTALLY DIETING NOW!!!
0,1977754202,Sat May 30 21:38:09 PDT 2009,NO_QUERY,josue09,trying to understand twitter 
0,2018497550,Wed Jun 03 10:03:28 PDT 2009,NO_QUERY,ConcertKatie,@shazamy lucky you! i dont think im going to get to see them   the dates just dont work out with my schedule
0,2191328203,Tue Jun 16 05:02:29 PDT 2009,NO_QUERY,Lastoadri,@NanNanista its not that great nano..  its beside him.. and i'm not feeling comfortable 
0,2254254787,Sat Jun 20 09:28:01 PDT 2009,NO_QUERY,triiishh,I ate half the tub of ice-cream! I would've finished it off if it wasn't for my parents 
0,1997588826,Mon Jun 01 17:06:43 PDT 2009,NO_QUERY,Flossy28,"@Teri_Fied Yeah, she had to go. "
0,2181192763,Mon Jun 15 11:29:41 PDT 2009,NO_QUERY,mthwsnd01,"@GalacticaQuorum The book looks really cool; and I really, really miss the show!!  "
0,1971240199,Sat May 30 06:36:02 PDT 2009,NO_QUERY,parboo,@HannahNewland currently heading for attractive t-shirt line to match strappy frock 
0,2210805472,Wed Jun 17 12:02:41 PDT 2009,NO_QUERY,HayleyyFitch,@dnelll didn't you already buy tickets for his show?! 
0,1563551303,Sun Apr 19 23:16:21 PDT 2009,NO_QUERY,MelissaFasano,Finally bed.  Missing nuggles next to me   only a 5 day wait this timeeeee
0,2220871323,Thu Jun 18 04:10:33 PDT 2009,NO_QUERY,Meredith_Renn,still fighting off this migraine i've had since 4 yesterday ug 
0,1827502761,Sun May 17 10:50:51 PDT 2009,NO_QUERY,RobynXTC,sleep! you bastards!  new body clock please.
0,2253934899,Sat Jun 20 08:58:29 PDT 2009,NO_QUERY,reena_goes_rawr,#1 downside to drinking = hangoverrrs. 
0,2176974350,Mon Jun 15 05:10:41 PDT 2009,NO_QUERY,autumnwheat,@letemeatcake ah! i would! but i have to babysit all day! and my car has a flat tire.. 
0,1990770030,Mon Jun 01 05:42:06 PDT 2009,NO_QUERY,miss_liza,is at work 
0,2209242314,Wed Jun 17 10:10:19 PDT 2009,NO_QUERY,yellowrose23,i just find out my cousin pass way i had to go to my old job to find out i feel so F up right now i can't stop crying 
0,2249329129,Fri Jun 19 22:07:45 PDT 2009,NO_QUERY,slick7i4,Heading off to get drinks. My house better not end up being a mess     -henryvutran
0,2004396864,Tue Jun 02 08:08:15 PDT 2009,NO_QUERY,darrin408,My ipod broke...no more music...  
0,2015744663,Wed Jun 03 05:25:12 PDT 2009,NO_QUERY,PaulEmmines,is feeling urgh.  Never more than 5 yards from a bucket currently.    TMI?
0,1971615771,Sat May 30 07:30:34 PDT 2009,NO_QUERY,KatieMcConnell,"@jaynedampf    on the upside! I found this stage we have to all go to, and it has a sick playground!"
0,2296375892,Tue Jun 23 09:06:25 PDT 2009,NO_QUERY,Babs_05,not very impressed with UK / Iran diplomatic tit-for-tat    #iranelection
0,2219611932,Thu Jun 18 00:56:51 PDT 2009,NO_QUERY,andreamiranda,"@ernandaputra lunch time,nda!! Huhu, I'm so hungry yet I'm stuck at the US Embassy, queuing... "
0,2221204924,Thu Jun 18 04:55:23 PDT 2009,NO_QUERY,stevenmalin,"Ashley woke up with a migraine, hope it goes away "
0,1557233164,Sun Apr 19 02:48:56 PDT 2009,NO_QUERY,chipro,@huyzing Please bring me an S-size one  #barcamphanoi
0,2246292122,Fri Jun 19 17:22:39 PDT 2009,NO_QUERY,Laurie4131,@nicolerichie I hover...toilet seats are alway wet with the flush spray...too yukky 
0,1825188836,Sun May 17 04:43:39 PDT 2009,NO_QUERY,MissPrecious2,"So many things oi have on my mind, I need to vent, going off of my phones memopad. Yes, 2nite/mornin was bad because of me, I admit it. "
0,2257016217,Sat Jun 20 13:39:46 PDT 2009,NO_QUERY,Beeettthhh,Ugh Fell Off At Horsee Riding Landed On My Head Soo I Couldnt Doo Thee Show Jumping  Gutted Much Mate
0,2296091731,Tue Jun 23 08:45:22 PDT 2009,NO_QUERY,_Mykii,@JessieMarieee tell me about it 
0,1963125621,Fri May 29 12:14:33 PDT 2009,NO_QUERY,psstHOY,"Lunch, club meeting, effin bored "
0,2031660179,Thu Jun 04 10:08:10 PDT 2009,NO_QUERY,lauraivanova,what a crazy morning...emergency doctor visit for my hubby 
0,2198153056,Tue Jun 16 15:40:35 PDT 2009,NO_QUERY,amy23weird,@Xxmusic09xx i thought for sure it dropped today but maybe Im crazy... Or maybe they pushed it back 
0,2219177244,Wed Jun 17 23:57:58 PDT 2009,NO_QUERY,myu_myu,@AlifeHollywood why yu dont have sneaker for girl size!?!?!? 
0,2205633296,Wed Jun 17 05:08:53 PDT 2009,NO_QUERY,slippycaff,@realrustynails are people protesting and getting shot at?  How's that back feeling Rusty? x
